846	129
846	197
846	245
846	440
846	448
846	595
846	642
846	669
846	691
846	751
846	778
846	783
3	691
3	778
3	783
691	78
691	141
691	245
691	440
691	448
691	595
691	620
691	642
691	669
691	751
691	778
691	783
778	40
778	78
778	95
778	101
778	197
778	245
778	397
778	440
778	448
778	595
778	642
778	669
778	751
778	783
783	78
783	95
783	101
783	129
783	245
783	397
783	440
783	595
783	620
783	642
783	669
783	751
4	688
4	796
4	807
4	861
4	916
688	116
688	157
688	173
688	628
688	661
688	663
688	747
688	755
688	763
688	771
688	802
688	807
688	838
688	861
688	875
688	885
688	910
688	916
688	942
688	943
796	173
796	208
796	388
796	527
796	628
796	643
796	661
796	663
796	679
796	727
796	747
796	755
796	802
796	807
796	814
796	838
796	861
796	869
796	875
796	885
796	910
796	921
796	942
796	943
807	258
807	508
807	643
807	747
807	771
807	814
807	916
861	111
861	243
861	376
861	411
861	531
861	814
861	916
885	111
885	411
885	508
885	531
885	814
885	916
910	111
910	527
910	531
910	679
910	814
910	916
916	111
916	116
916	157
916	208
916	221
916	376
916	388
916	411
916	531
916	628
916	638
916	643
916	661
916	663
916	679
916	727
916	747
916	755
916	763
916	771
916	802
916	809
916	814
916	838
916	869
916	875
916	921
916	942
916	943
921	111
921	809
921	814
942	111
942	531
942	814
943	111
943	531
943	814
5	155
5	185
5	257
39	155
39	185
39	257
49	155
49	257
97	185
97	257
105	155
105	185
105	257
117	155
117	185
117	257
120	155
120	185
120	257
155	21
155	48
155	185
155	257
155	276
185	21
185	48
185	257
185	276
257	21
257	48
257	276
6	26
6	33
6	52
6	131
6	170
6	300
6	336
6	338
6	418
6	486
26	33
26	123
26	214
26	336
26	338
26	486
33	38
33	83
33	170
33	214
33	336
33	385
33	418
33	486
52	649
52	677
52	891
52	894
131	38
131	123
131	205
131	214
131	338
131	486
170	83
170	123
170	486
300	38
300	486
336	214
336	385
336	486
338	214
338	385
338	486
418	214
418	486
486	38
486	83
486	123
486	205
486	214
486	340
486	385
7	714
7	752
7	793
714	43
714	225
714	358
714	367
714	378
714	435
714	546
714	602
714	615
714	624
714	626
714	720
714	744
714	752
714	793
714	798
714	820
714	823
714	852
714	867
714	877
714	890
752	267
752	378
752	414
752	562
752	589
752	602
793	43
793	267
793	378
793	414
793	602
815	43
815	267
815	378
815	562
815	589
815	602
820	175
820	378
820	414
820	562
820	589
820	602
823	175
823	378
823	562
823	589
823	602
852	43
852	175
852	267
852	414
852	562
852	589
852	602
867	43
867	267
867	378
867	414
867	562
867	589
867	602
877	43
877	175
877	267
877	378
877	414
877	562
877	589
890	43
890	175
890	267
890	378
890	414
890	562
890	589
890	602
8	613
8	851
8	864
8	865
8	879
8	884
8	893
8	897
8	903
8	906
613	174
613	375
613	897
851	432
851	645
851	897
864	76
864	432
864	645
864	897
865	432
865	645
865	685
865	897
879	76
879	645
879	897
884	76
884	432
884	645
884	897
893	432
893	645
893	897
897	76
897	130
897	174
897	223
897	279
897	346
897	370
897	375
897	406
897	419
897	427
897	432
897	465
897	469
897	472
897	483
897	541
897	683
897	721
897	811
897	834
897	858
897	866
897	896
897	903
897	906
903	76
903	432
903	645
906	76
906	432
906	645
9	67
9	230
9	455
9	460
9	637
9	644
9	650
9	659
9	730
9	784
67	217
67	302
67	659
67	743
230	124
230	231
230	416
230	460
230	637
230	730
455	217
455	416
455	460
455	650
460	217
460	335
637	115
637	119
637	335
637	598
637	700
637	743
644	119
644	124
644	231
644	377
644	416
644	494
650	119
650	124
650	416
650	463
659	115
659	124
659	231
659	302
659	494
730	218
730	231
730	463
730	743
784	217
784	218
784	743
10	94
10	100
10	166
10	273
27	100
27	103
27	166
27	273
94	58
94	63
94	100
94	103
94	159
94	216
94	220
94	250
94	273
100	166
100	273
103	166
103	273
159	166
159	273
166	58
166	63
166	216
166	220
166	250
166	273
216	273
220	273
250	273
273	58
273	63
11	917
11	947
11	969
917	136
917	188
917	290
917	445
917	530
917	582
927	104
927	188
927	195
927	442
927	530
927	582
927	673
947	66
947	530
947	561
947	582
947	673
960	32
960	66
960	561
960	673
969	530
969	561
969	582
969	673
977	530
977	561
977	582
977	673
980	530
980	561
980	582
980	673
981	530
981	561
981	582
981	673
982	530
982	561
982	582
982	673
984	530
984	561
984	582
984	673
12	164
12	534
12	631
12	891
12	894
164	657
164	779
164	891
534	535
534	631
534	689
534	706
534	717
534	891
631	158
631	332
631	341
631	706
631	891
717	178
717	266
717	431
717	513
717	549
717	677
717	737
717	878
717	891
779	30
779	178
779	266
779	332
779	431
779	535
779	657
779	737
779	891
878	30
878	266
878	344
878	535
878	857
878	891
891	42
891	158
891	178
891	266
891	332
891	341
891	344
891	405
891	431
891	513
891	535
891	549
891	581
891	649
891	654
891	657
891	677
891	706
891	737
891	750
891	840
891	850
891	857
891	894
891	904
891	909
894	266
894	431
894	535
894	706
904	30
904	42
904	266
904	431
904	535
909	30
909	266
909	431
909	535
13	75
13	451
13	563
13	668
13	791
75	255
75	407
75	473
75	537
75	563
75	668
75	722
75	785
75	837
451	145
451	244
451	368
451	668
451	722
451	739
451	791
537	145
537	251
537	446
537	557
537	668
537	791
563	255
563	362
563	368
563	386
563	473
563	557
563	668
563	791
668	118
668	145
668	160
668	244
668	251
668	326
668	354
668	446
668	473
668	693
668	703
668	722
668	739
668	785
668	791
668	837
693	47
693	354
693	368
693	557
693	791
722	255
722	407
722	557
722	791
785	145
785	255
785	557
785	791
791	47
791	118
791	145
791	160
791	244
791	251
791	255
791	326
791	354
791	362
791	368
791	386
791	407
791	473
791	557
791	703
791	739
791	837
837	145
837	255
837	557
14	20
14	41
14	44
14	69
14	81
14	110
14	122
14	139
14	150
14	184
20	122
20	139
20	150
41	44
41	122
41	139
41	150
44	69
44	81
44	89
44	110
44	122
44	139
44	150
44	184
69	122
69	139
69	150
81	122
81	139
81	150
110	122
110	139
110	150
122	89
122	139
122	150
122	184
139	89
139	150
139	184
150	89
150	184
15	623
15	687
15	712
15	760
15	801
15	825
15	856
15	892
15	913
15	923
623	79
623	140
623	186
623	748
623	762
623	856
623	923
687	88
687	601
687	708
687	856
687	923
712	138
712	311
712	413
712	601
712	708
712	748
712	856
712	923
760	200
760	384
760	484
760	748
760	825
760	856
760	923
801	143
801	192
801	384
801	601
801	748
801	856
801	923
825	192
825	384
825	601
825	708
825	748
825	856
825	923
856	79
856	132
856	138
856	140
856	143
856	186
856	192
856	246
856	311
856	384
856	413
856	484
856	548
856	601
856	605
856	671
856	708
856	738
856	762
856	768
856	806
856	892
856	913
856	923
892	143
892	384
892	708
892	748
892	923
913	143
913	192
913	384
913	601
913	708
913	748
913	923
923	77
923	79
923	85
923	88
923	132
923	138
923	140
923	143
923	148
923	186
923	192
923	200
923	246
923	311
923	384
923	413
923	484
923	548
923	601
923	605
923	671
923	708
923	738
923	748
923	762
923	768
923	806
16	848
16	881
16	886
16	966
16	972
848	28
848	151
848	271
848	666
848	746
848	881
848	886
848	966
848	972
881	93
881	128
881	262
881	403
881	459
881	461
881	524
881	573
881	583
881	665
881	695
881	702
881	728
881	746
881	773
881	797
881	799
881	853
881	886
881	900
881	922
881	924
881	928
881	932
881	939
881	948
881	959
881	966
881	968
881	972
886	57
886	59
886	151
886	209
886	298
886	403
886	459
886	524
886	573
886	583
886	665
886	666
886	667
886	695
886	702
886	746
886	797
886	799
886	853
886	900
886	922
886	924
886	928
886	932
886	939
886	948
886	959
886	966
886	968
886	972
900	59
900	198
900	665
900	666
900	702
900	966
900	972
924	56
924	57
924	198
924	271
924	299
924	665
924	666
924	695
924	853
924	928
924	966
924	972
932	128
932	209
932	271
932	299
932	665
932	666
932	702
932	966
932	972
939	28
939	262
939	299
939	459
939	665
939	666
939	667
939	797
939	966
939	972
966	28
966	56
966	57
966	59
966	93
966	128
966	151
966	198
966	262
966	271
966	298
966	299
966	403
966	459
966	461
966	492
966	524
966	573
966	583
966	665
966	666
966	667
966	695
966	702
966	728
966	746
966	773
966	797
966	799
966	853
966	922
966	928
966	948
966	959
966	968
966	972
968	93
968	299
968	665
968	666
968	972
972	28
972	56
972	57
972	59
972	93
972	128
972	151
972	198
972	209
972	262
972	271
972	298
972	299
972	403
972	459
972	461
972	492
972	524
972	573
972	583
972	665
972	666
972	667
972	695
972	702
972	728
972	746
972	773
972	797
972	799
972	853
972	922
972	928
972	948
972	959
17	161
17	256
17	319
17	382
17	593
17	612
17	646
161	248
161	261
161	319
161	575
161	591
161	593
161	608
161	612
161	646
161	647
256	34
256	199
256	248
256	361
256	371
256	382
256	575
256	593
256	612
256	646
256	647
319	361
319	612
319	646
382	144
382	253
382	261
382	343
382	361
382	381
382	575
382	591
382	608
382	646
382	647
591	199
591	253
591	343
591	361
591	593
591	612
591	646
593	34
593	144
593	199
593	248
593	253
593	261
593	343
593	361
593	371
593	381
593	575
593	608
593	612
593	646
593	647
608	253
608	343
608	422
608	612
608	646
612	144
612	199
612	248
612	253
612	261
612	343
612	371
612	381
612	575
612	646
612	647
646	34
646	144
646	199
646	248
646	253
646	261
646	343
646	361
646	371
646	575
646	647
647	199
647	253
647	343
647	361
18	596
18	741
18	775
18	843
18	874
18	944
596	310
596	505
596	554
596	572
596	600
596	698
596	782
596	843
596	895
596	914
600	239
600	284
600	392
600	572
600	606
600	698
600	699
600	874
741	106
741	215
741	352
741	392
741	782
741	849
741	889
741	895
741	914
775	352
775	389
775	505
775	606
775	698
775	735
775	749
775	874
775	887
843	106
843	227
843	270
843	331
843	525
843	606
843	686
843	735
843	749
843	782
874	29
874	227
874	239
874	352
874	653
874	698
874	699
874	782
889	106
889	133
889	284
889	287
889	331
889	352
889	477
889	505
889	525
889	554
889	782
889	790
944	239
944	270
944	331
944	350
944	352
944	389
944	505
944	653
944	699
944	782
951	215
951	227
951	331
951	350
951	352
951	653
951	699
951	766
951	782
951	849
951	895
951	914
973	331
973	352
973	606
973	699
973	766
973	782
973	895
19	547
19	579
19	692
19	704
163	53
163	280
163	434
163	523
163	547
163	579
163	692
163	704
337	71
337	579
337	692
337	704
547	71
547	108
547	224
547	272
547	280
547	324
547	447
547	555
547	585
547	685
547	692
547	704
547	734
547	758
547	761
579	53
579	70
579	272
579	280
579	324
579	434
579	523
579	555
579	585
579	685
579	692
579	704
579	734
579	758
579	761
685	434
685	523
685	585
685	692
685	704
692	70
692	71
692	169
692	224
692	280
692	324
692	333
692	434
692	447
692	523
692	555
692	585
692	704
692	734
692	758
692	761
704	70
704	108
704	169
704	224
704	272
704	280
704	324
704	333
704	434
704	447
704	523
704	585
704	734
704	758
704	761
734	434
734	523
734	585
758	434
758	523
758	585
761	434
761	523
761	585
22	574
22	680
22	701
22	719
22	832
22	912
22	963
574	263
574	468
574	526
574	576
574	632
574	670
574	873
574	882
680	458
680	576
680	634
680	635
680	640
680	648
680	672
680	681
680	817
680	929
701	327
701	468
701	496
701	632
701	640
701	670
701	863
701	873
701	876
719	62
719	318
719	489
719	526
719	576
719	681
719	832
719	873
719	929
832	678
832	873
832	882
912	167
912	263
912	269
912	327
912	496
912	576
912	632
912	670
912	873
920	318
920	458
920	536
920	632
920	640
920	817
920	873
920	876
920	880
954	263
954	318
954	526
954	640
954	670
954	873
963	263
963	318
963	632
963	640
963	873
970	263
970	318
970	632
970	640
970	873
23	55
23	121
23	179
23	275
23	286
23	315
23	322
23	364
23	399
23	412
55	121
55	179
55	282
55	286
55	315
55	359
55	364
55	399
55	412
121	190
121	206
121	275
121	282
121	322
121	359
121	364
121	399
121	412
179	275
179	282
179	286
179	315
179	322
179	359
179	364
179	399
179	412
275	190
275	206
275	286
275	315
275	322
275	359
275	364
275	399
275	412
286	190
286	206
286	282
286	315
286	322
286	359
286	364
286	399
286	412
315	190
315	206
315	282
315	322
315	359
315	364
315	399
315	412
322	190
322	206
322	282
322	359
322	364
322	399
322	412
364	190
364	206
364	282
364	359
364	399
364	412
399	190
399	206
399	282
399	359
399	412
412	190
412	206
412	282
412	359
24	764
24	808
24	918
24	949
764	50
764	242
764	639
764	754
764	918
764	949
808	510
808	514
808	539
808	580
808	622
808	639
808	831
808	949
918	54
918	80
918	92
918	147
918	305
918	401
918	436
918	510
918	514
918	519
918	539
918	551
918	580
918	622
918	639
918	652
918	682
918	694
918	754
918	774
918	812
918	822
918	831
918	833
918	871
918	883
918	937
918	945
918	949
918	958
918	964
918	965
918	971
918	974
918	976
945	204
945	401
945	622
945	833
945	949
949	50
949	54
949	80
949	113
949	147
949	204
949	240
949	242
949	288
949	305
949	306
949	401
949	510
949	514
949	519
949	539
949	551
949	580
949	622
949	639
949	652
949	682
949	694
949	754
949	812
949	822
949	831
949	833
949	871
949	883
949	937
949	958
949	964
949	965
949	971
949	974
949	976
958	401
958	622
965	401
965	622
971	401
971	622
974	401
974	622
976	401
976	622
25	862
25	902
25	905
25	957
862	268
862	294
862	356
862	543
862	597
862	736
862	829
862	836
862	905
862	957
888	182
888	222
888	356
888	507
888	543
888	736
888	836
888	905
888	957
902	182
902	323
902	543
902	736
902	836
902	854
902	905
902	957
905	180
905	222
905	268
905	294
905	323
905	356
905	360
905	415
905	430
905	464
905	503
905	543
905	597
905	607
905	625
905	664
905	729
905	731
905	736
905	753
905	759
905	781
905	836
905	854
905	908
905	915
905	926
905	934
905	935
905	936
905	957
908	211
908	543
908	664
908	836
908	957
926	211
926	543
926	736
926	836
926	957
934	543
934	736
934	836
934	957
935	543
935	736
935	836
935	957
936	543
936	736
936	836
936	957
957	149
957	180
957	182
957	211
957	222
957	268
957	294
957	323
957	334
957	356
957	360
957	415
957	430
957	464
957	503
957	507
957	515
957	543
957	559
957	597
957	607
957	625
957	664
957	729
957	731
957	736
957	753
957	759
957	781
957	829
957	836
957	854
957	915
123	205
123	214
123	340
214	83
214	205
214	340
214	385
340	83
63	58
28	959
799	299
799	461
799	667
799	728
928	56
928	665
928	666
928	728
948	151
948	299
948	665
948	666
948	667
959	299
959	459
959	665
959	666
29	352
29	572
29	782
352	606
352	749
352	766
352	895
352	914
572	477
572	617
572	686
572	698
572	699
572	735
572	914
766	284
766	331
766	350
766	389
766	505
766	554
766	698
766	699
766	914
782	106
782	133
782	270
782	287
782	350
782	477
782	558
782	617
782	629
782	653
782	698
782	699
782	735
782	849
782	887
782	895
782	914
849	133
849	227
849	270
849	287
849	331
849	389
849	392
849	686
849	699
849	749
849	790
849	887
914	106
914	133
914	331
914	477
914	617
914	629
914	698
914	699
30	535
30	649
30	657
30	706
30	737
30	840
535	42
535	549
535	654
535	677
535	689
535	706
535	737
535	840
535	850
649	178
649	332
649	405
649	431
649	513
649	549
649	689
657	344
657	405
657	689
657	737
657	850
706	158
706	266
706	344
706	431
737	341
737	405
737	431
737	689
840	266
840	341
840	344
840	405
840	549
840	677
31	74
31	114
31	125
31	194
31	213
31	274
31	393
31	488
31	512
31	518
74	125
74	191
74	470
114	98
114	191
114	470
125	87
125	187
125	470
194	470
213	87
213	98
213	470
274	236
274	470
393	87
393	470
488	87
488	470
512	87
512	470
518	87
518	470
32	290
290	673
290	742
967	317
967	530
967	561
967	582
967	673
979	530
979	561
979	582
979	673
38	205
34	248
248	361
381	253
381	343
381	361
575	199
575	253
575	343
575	361
35	177
35	292
35	379
35	438
35	441
35	444
35	479
35	491
35	498
35	500
177	277
177	355
177	437
177	438
177	441
177	444
177	479
177	491
177	498
292	126
292	355
292	357
292	437
292	438
292	441
292	500
379	126
379	355
379	357
379	437
379	438
379	441
379	500
438	64
438	126
438	277
438	283
438	355
438	357
438	437
438	441
438	444
438	498
438	500
441	64
441	277
441	283
441	355
441	357
441	437
441	444
441	479
441	491
441	500
444	126
444	357
444	437
444	500
479	126
479	355
479	357
479	437
479	500
491	126
491	355
491	357
491	437
491	500
498	126
498	355
498	357
498	437
498	500
500	64
500	126
500	277
500	283
500	355
500	357
500	437
36	168
36	226
36	312
36	502
36	570
168	313
168	570
226	312
226	329
226	502
226	570
308	72
308	329
308	433
308	502
308	570
312	233
312	313
312	329
312	330
312	410
312	433
312	502
312	553
312	565
312	569
312	570
502	72
502	313
502	329
502	330
502	410
502	422
502	433
502	517
502	553
502	565
502	569
502	570
517	313
517	329
517	433
517	570
553	313
553	329
553	433
553	570
565	313
565	329
565	433
565	570
569	313
569	329
569	433
569	570
570	72
570	233
570	313
570	329
570	330
570	410
570	422
570	433
37	634
37	873
37	880
37	882
634	127
634	167
634	327
634	632
634	873
634	880
634	899
873	249
873	263
873	454
873	458
873	489
873	496
873	497
873	576
873	632
873	635
873	640
873	648
873	670
873	678
873	681
873	817
873	863
873	876
873	880
873	882
873	899
873	929
880	167
880	249
880	318
880	526
880	632
880	640
882	263
882	318
882	327
882	454
882	526
882	632
882	640
882	672
882	678
929	62
929	263
929	318
929	632
929	640
929	863
40	669
40	751
669	95
669	129
669	197
669	397
669	448
669	595
669	620
669	642
669	751
751	95
751	129
751	197
751	397
751	440
751	448
751	595
751	620
751	642
42	689
42	750
689	178
750	266
750	513
750	549
750	677
850	266
850	344
850	431
850	581
857	158
857	266
857	341
857	431
857	513
857	581
43	562
43	626
43	798
562	154
562	175
562	297
562	358
562	367
562	485
562	589
562	713
562	798
626	109
626	154
626	225
626	267
626	589
626	602
798	175
798	267
798	378
798	589
798	602
45	153
45	320
45	533
45	770
45	835
153	293
153	630
153	819
320	137
320	533
320	571
320	577
320	770
533	260
533	577
533	603
533	716
568	260
568	349
568	564
568	577
568	603
568	710
716	229
716	254
716	349
716	474
716	603
716	630
770	60
770	229
770	577
770	603
770	757
770	819
826	60
826	229
826	260
826	349
826	577
826	603
835	229
835	260
835	577
835	603
835	710
847	171
847	229
847	260
847	577
847	603
859	229
859	260
859	577
859	603
46	990
46	992
986	172
986	426
986	901
986	933
990	426
990	901
990	933
992	426
992	901
992	933
993	426
993	901
993	933
994	426
994	901
994	933
996	426
996	901
996	933
997	426
997	901
997	933
998	426
998	901
998	933
999	426
999	901
999	933
1000	426
1000	901
1000	933
47	145
47	244
47	368
47	407
145	160
145	407
145	703
145	739
244	703
368	354
368	362
368	557
407	557
739	160
739	557
50	812
50	883
812	204
812	240
812	622
812	682
883	80
883	240
883	242
883	514
883	622
964	401
964	622
51	532
51	633
51	765
51	827
51	839
51	860
51	911
51	919
51	931
51	940
532	599
532	618
532	641
532	684
532	707
532	776
532	800
532	827
532	839
532	860
532	872
532	911
532	919
532	925
532	931
532	940
633	449
633	520
633	538
633	718
633	765
633	792
633	821
633	827
633	839
633	860
633	898
633	911
633	919
633	925
633	940
765	328
765	552
765	674
765	705
765	707
765	718
765	788
765	792
765	800
765	821
765	827
765	839
765	844
765	860
765	872
765	898
765	911
765	919
765	925
765	931
765	940
827	314
827	328
827	383
827	449
827	475
827	538
827	599
827	618
827	674
827	684
827	707
827	718
827	788
827	792
827	800
827	839
827	860
827	872
827	898
827	911
827	919
827	925
827	931
827	940
839	380
839	383
839	449
839	475
839	538
839	599
839	618
839	641
839	674
839	684
839	705
839	718
839	776
839	788
839	792
839	800
839	821
839	844
839	860
839	872
839	898
839	911
839	925
839	931
839	940
860	314
860	380
860	383
860	538
860	552
860	599
860	641
860	674
860	684
860	705
860	707
860	711
860	718
860	776
860	788
860	792
860	800
860	821
860	872
860	898
860	911
860	919
860	925
860	931
860	940
911	201
911	241
911	314
911	328
911	380
911	383
911	475
911	520
911	599
911	618
911	641
911	674
911	684
911	705
911	707
911	711
911	718
911	776
911	788
911	792
911	800
911	821
911	844
911	872
911	898
911	919
911	925
911	931
911	940
919	156
919	201
919	241
919	314
919	380
919	383
919	449
919	475
919	520
919	538
919	552
919	599
919	641
919	674
919	684
919	705
919	707
919	711
919	718
919	776
919	788
919	792
919	800
919	821
919	844
919	872
919	898
919	925
919	931
919	940
931	156
931	201
931	241
931	314
931	328
931	380
931	383
931	449
931	520
931	538
931	599
931	618
931	641
931	705
931	707
931	711
931	718
931	776
931	788
931	792
931	800
931	821
931	898
931	925
931	940
940	156
940	201
940	241
940	314
940	328
940	380
940	383
940	449
940	475
940	520
940	538
940	552
940	599
940	618
940	641
940	674
940	684
940	705
940	707
940	711
940	718
940	776
940	788
940	792
940	800
940	821
940	844
940	872
940	898
940	925
677	431
677	549
677	654
53	71
53	169
53	447
53	585
71	108
71	324
169	280
169	523
169	585
447	108
447	434
447	523
447	585
585	70
585	108
585	280
585	324
585	333
585	434
585	555
54	831
54	871
54	937
831	147
831	514
831	639
871	204
871	551
871	622
871	754
937	92
937	401
937	622
282	190
282	206
282	359
359	176
359	190
359	206
773	299
773	573
773	665
773	666
773	695
797	298
797	492
797	665
797	666
797	728
922	128
922	299
922	459
922	665
922	666
59	728
728	271
728	403
728	665
728	853
60	390
60	564
60	577
390	171
390	252
390	254
390	474
390	577
390	603
390	757
564	171
564	349
564	571
564	577
564	603
577	162
577	260
577	369
577	571
577	630
577	710
577	819
710	137
710	171
710	229
710	260
710	349
710	369
710	630
757	229
757	260
757	293
757	603
819	229
819	254
819	260
819	603
61	235
61	281
61	396
61	480
61	521
61	584
61	621
61	636
61	655
61	740
235	471
235	480
235	490
235	516
235	521
235	584
235	619
235	636
235	655
235	675
235	740
281	307
281	347
281	396
281	482
281	490
281	499
281	521
281	619
281	655
281	675
281	740
396	232
396	234
396	351
396	480
396	499
396	516
396	584
396	621
396	636
396	655
396	675
396	740
480	307
480	347
480	391
480	482
480	490
480	499
480	584
480	619
480	621
480	636
480	655
480	675
480	740
521	351
521	391
521	471
521	482
521	490
521	499
521	516
521	584
521	619
521	621
521	636
521	655
521	675
521	740
584	301
584	307
584	347
584	351
584	391
584	482
584	490
584	499
584	516
584	636
584	655
584	675
584	740
621	232
621	234
621	307
621	347
621	351
621	391
621	471
621	482
621	490
621	499
621	619
621	636
621	655
621	675
621	740
636	232
636	301
636	307
636	347
636	351
636	471
636	482
636	499
636	516
636	619
636	655
636	675
636	740
655	232
655	234
655	301
655	307
655	347
655	351
655	391
655	471
655	490
655	499
655	619
655	740
740	232
740	234
740	301
740	307
740	347
740	351
740	391
740	471
740	482
740	490
740	499
740	516
740	619
740	675
62	576
62	817
62	863
62	876
576	458
576	632
817	269
817	635
817	640
817	678
863	127
863	167
863	249
863	263
863	640
863	670
876	127
876	269
876	318
876	536
876	632
876	640
876	672
64	357
277	355
277	437
357	126
357	283
357	355
357	437
65	295
65	304
65	345
65	395
65	462
65	478
65	594
65	616
65	651
65	724
295	592
295	651
295	656
304	321
304	366
304	592
304	627
304	651
304	656
345	189
345	321
345	366
345	423
345	627
345	651
345	656
395	176
395	592
395	627
395	656
462	366
462	592
462	627
462	651
462	656
478	189
478	366
478	592
478	627
478	651
478	656
594	176
594	592
594	627
594	651
594	656
616	176
616	366
616	592
616	627
616	651
616	656
651	189
651	303
651	321
651	366
651	423
651	456
651	466
651	493
651	578
651	592
651	627
651	656
651	724
724	176
724	366
724	592
724	627
724	656
66	824
824	325
824	530
824	561
824	582
824	673
217	107
217	115
217	416
302	107
302	335
302	377
302	463
598	115
598	218
598	231
598	377
598	700
700	115
700	377
68	84
84	78
70	333
333	324
333	434
333	523
555	272
555	434
555	523
108	523
324	523
72	233
72	410
72	433
233	329
233	433
410	313
410	433
433	313
433	329
433	330
433	422
73	987
985	426
985	901
985	933
987	353
987	426
987	901
987	933
991	102
991	426
991	901
991	933
995	426
995	901
995	933
187	87
187	236
187	470
191	87
191	470
470	87
470	98
470	236
255	118
255	251
255	404
255	446
255	557
255	703
473	251
473	326
473	446
76	811
76	834
76	866
76	896
811	223
811	279
811	432
811	645
834	130
834	432
834	645
866	432
866	645
896	432
896	645
77	738
738	88
738	148
738	384
738	548
738	601
738	708
738	748
762	79
762	192
762	384
762	601
762	708
762	748
806	192
806	384
806	601
806	708
806	748
78	397
397	642
79	601
79	605
79	748
601	132
601	140
601	143
601	186
601	192
601	671
601	748
601	768
605	143
605	148
605	186
605	246
605	708
748	85
748	132
748	140
748	148
748	192
748	200
748	413
748	484
748	548
748	671
748	708
80	306
306	288
82	237
82	930
82	938
82	956
82	975
237	429
237	868
237	930
237	938
237	956
237	975
813	152
813	238
813	709
813	772
813	794
813	868
813	938
813	956
813	975
907	91
907	152
907	342
907	481
907	556
907	611
907	676
907	696
907	709
907	868
907	938
907	956
907	975
930	91
930	611
930	696
930	709
930	868
930	938
930	956
930	975
938	91
938	142
938	152
938	212
938	247
938	291
938	296
938	342
938	398
938	429
938	467
938	481
938	506
938	509
938	611
938	660
938	676
938	696
938	709
938	715
938	732
938	769
938	772
938	786
938	787
938	805
938	841
938	868
938	870
938	946
938	953
938	955
938	956
938	961
938	975
946	481
946	556
946	696
946	709
946	868
946	956
946	975
955	91
955	481
955	556
955	696
955	709
955	868
955	956
955	975
956	91
956	142
956	152
956	212
956	238
956	247
956	291
956	296
956	316
956	342
956	398
956	429
956	467
956	481
956	495
956	506
956	556
956	611
956	676
956	696
956	709
956	715
956	732
956	769
956	772
956	786
956	787
956	794
956	805
956	841
956	868
956	870
956	953
956	961
956	975
961	91
961	481
961	556
961	696
961	709
961	868
961	975
975	91
975	142
975	152
975	212
975	238
975	247
975	291
975	296
975	316
975	342
975	398
975	429
975	467
975	495
975	506
975	509
975	556
975	611
975	660
975	676
975	696
975	709
975	715
975	732
975	769
975	772
975	786
975	787
975	794
975	805
975	841
975	868
975	870
975	953
85	143
85	708
143	132
143	671
143	768
708	88
708	138
708	148
708	200
708	311
708	384
708	548
708	671
708	768
87	98
88	484
88	671
484	192
484	246
671	140
671	192
90	96
90	417
90	425
90	443
90	511
90	567
90	588
96	112
96	348
96	394
96	425
96	529
96	544
96	567
96	586
96	588
394	417
394	443
394	452
394	511
394	529
394	567
394	588
417	219
417	309
417	339
417	348
417	425
417	443
417	452
417	511
417	529
417	544
417	567
417	586
417	588
425	219
425	309
425	339
425	348
425	443
